section,section_slug,link_text,cycle_start,cycle_end,year,month_number,month_name_es,document_date,url,is_pdf,parent_page
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 10,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/597859/Reporte_Precios_10_20-21_al_201204.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 9,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/596341/Reporte_Precios_09_20-21_al_201127.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 8,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/594056/Reporte_Precios_08_20-21_al_201120.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 7,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/594055/Reporte_Precios_07_20-21_al_201113.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 6,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/591502/Reporte_Precios_06_20-21_al_201106.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 5,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/591503/Reporte_Precios_05_20-21_al_201030.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 4,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/588182/Reporte_Precios_04_20-21_al_201023.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 3,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/586848/Reporte_Precios_03_20-21_al_201016.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 2,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/584304/Reporte_Precios_02_20-21_al_201009.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 1,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/583832/Reporte_Precios_01_20-21_al_201002.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Descargar,2020,2021,,,,,https://www.gob.mx/cms/uploads/attachment/file/591509/Reporte_semanal_de_precios.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2020-2021
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 52,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/765679/Reporte_Precios_52_21-22_al_220930.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 51,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/763260/Reporte_Precios_51_21-22_al_220923.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 50,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/761970/Reporte_Precios_50_21-22_al_220916.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 49,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/760434/Reporte_Precios_49_21-22_al_220909.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 48,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/757844/Reporte_Precios_48_21-22_al_220902.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 47,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/756594/Reporte_Precios_47_21-22_al_2200826.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 46,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/755202/Reporte_Precios_46_21-22_al_2200819.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 45,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/753281/Reporte_Precios_45_21-22_al_2200812.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 44,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/751955/Reporte_Precios_44_21-22_al_2200805.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 43,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/750400/Reporte_Precios_43_21-22_al_2200729.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 42,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/747705/Reporte_Precios_42_21-22_al_2200722.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 41,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/744663/Reporte_Precios_41_21-22_al_2200715.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 40,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/741628/Reporte_Precios_40_21-22_al_2200708.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 39,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/740800/Reporte_Precios_39_21-22_al_2200701.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 38,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/736967/Reporte_Precios_38_21-22_al_2200624.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 37,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/734733/Reporte_Precios_37_21-22_al_2200617.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 36,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/732958/Reporte_Precios_36_21-22_al_2200610.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 35,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/730764/Reporte_Precios_35_21-22_al_2200603.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 34,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/729593/Reporte_Precios_34_21-22_al_220527.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 33,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/728315/Reporte_Precios_33_21-22_al_220520.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 32,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/726268/Reporte_Precios_32_21-22_al_220513.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 31,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/724136/Reporte_Precios_31_21-22_al_220506.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 29,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/720255/Reporte_Precios_29_21-22_al_220422.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 28,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/717526/Reporte_Precios_28_21-22_al_220415.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 27,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/716455/Reporte_Precios_27_21-22_al_220408.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 26,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/714469/Reporte_Precios_26_21-22_al_220401.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 25,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/714056/Reporte_Precios_25_21-22_al_220325.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 24,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/714055/Reporte_Precios_24_21-22_al_220318.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 23,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/709635/Reporte_Precios_23_21-22_al_220311.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 22,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/708059/Reporte_Precios_22_21-22_al_220304.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 21,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/706798/Reporte_Precios_21_21-22_al_220225.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 20,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/705118/Reporte_Precios_20_21-22_al_220218.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 19,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/703390/Reporte_Precios_19_21-22_al_220211.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 18,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/702446/Reporte_Precios_18_21-22_al_220204.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 17,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/701164/Reporte_Precios_17_21-22_al_220128.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 16,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/694990/Reporte_Precios_16_21-22_al_220121.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 15,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/693399/Reporte_Precios_15_21-22_al_22014.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 14,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/692088/Reporte_Precios_14_21-22_al_220107.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 13,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/690491/Reporte_Precios_13_21-22_al_211231.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 12,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/690490/Reporte_Precios_12_21-22_al_211224.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 11,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/688548/Reporte_Precios_11_21-22_al_211217.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 10,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/687563/Reporte_Precios_10_21-22_al_211210.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 9,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/686071/Reporte_Precios_09_21-22_al_211203.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
REPORTE SEMANAL DE PRECIOS DE AZÚCAR,reporte_semanal_de_precios_de_azúcar,Reporte semanal de precios y exportaciones 8,2021,2022,,,,,https://www.gob.mx/cms/uploads/attachment/file/685077/Reporte_Precios_08_21-22_al_211126.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-reporte-semanal-de-precios-de-azucar-2021-2022?state=published
