date,price,product_type,year,month
2013-03-22,415.78,estandar,2013,3
2013-03-25,413.54,estandar,2013,3
2013-03-26,413.15,estandar,2013,3
2013-03-27,410.14,estandar,2013,3
2013-04-01,408.09,estandar,2013,4
2013-04-02,404.67,estandar,2013,4
2013-04-03,404.06,estandar,2013,4
2013-04-04,401.79,estandar,2013,4
2013-04-05,401.57,estandar,2013,4
2013-04-08,400.74,estandar,2013,4
2013-04-09,396.35,estandar,2013,4
2013-04-10,392.74,estandar,2013,4
2013-04-11,391.62,estandar,2013,4
2013-04-12,390.38,estandar,2013,4
2013-04-15,387.07,estandar,2013,4
2013-04-16,385.05,estandar,2013,4
2013-04-17,383.64,estandar,2013,4
2013-04-18,382.88,estandar,2013,4
2013-04-19,383.57,estandar,2013,4
2013-04-22,380.91,estandar,2013,4
2013-04-23,380.14,estandar,2013,4
2013-04-24,374.3,estandar,2013,4
2013-04-25,373.15,estandar,2013,4
2013-04-26,371.86,estandar,2013,4
2013-04-29,369.8,estandar,2013,4
2013-04-30,368.86,estandar,2013,4
2013-05-02,367.54,estandar,2013,5
2013-05-03,366.45,estandar,2013,5
2013-05-06,364.49,estandar,2013,5
2013-05-07,363.63,estandar,2013,5
2013-05-08,361.87,estandar,2013,5
2013-05-09,358.61,estandar,2013,5
2013-05-10,358.15,estandar,2013,5
2013-05-13,356.98,estandar,2013,5
2013-05-14,355.82,estandar,2013,5
2013-05-15,353.38,estandar,2013,5
2013-05-16,349.99,estandar,2013,5
2013-05-17,348.7,estandar,2013,5
2013-05-20,344.16,estandar,2013,5
2013-05-21,340.28,estandar,2013,5
2013-05-22,339.52,estandar,2013,5
2013-05-23,337.95,estandar,2013,5
2013-05-24,336.58,estandar,2013,5
2013-05-27,339.35,estandar,2013,5
2013-05-28,341.21,estandar,2013,5
2013-05-29,345.09,estandar,2013,5
2013-05-30,347.33,estandar,2013,5
2013-05-31,348.04,estandar,2013,5
2013-06-03,350.62,estandar,2013,6
2013-06-04,353.09,estandar,2013,6
2013-06-05,354.68,estandar,2013,6
2013-06-06,354.25,estandar,2013,6
2013-06-07,360.09,estandar,2013,6
2013-06-10,364.62,estandar,2013,6
2013-06-11,369.35,estandar,2013,6
2013-06-12,371.63,estandar,2013,6
2013-06-13,372.87,estandar,2013,6
2013-06-14,372.0,estandar,2013,6
2013-06-17,373.4,estandar,2013,6
2013-06-18,373.86,estandar,2013,6
2013-06-19,372.28,estandar,2013,6
2013-06-20,372.51,estandar,2013,6
2013-06-21,372.94,estandar,2013,6
2013-06-24,371.01,estandar,2013,6
2013-06-25,369.57,estandar,2013,6
2013-06-26,368.15,estandar,2013,6
2013-06-27,366.85,estandar,2013,6
2013-06-28,365.16,estandar,2013,6
2013-07-01,362.5,estandar,2013,7
2013-07-02,359.07,estandar,2013,7
2013-07-03,356.68,estandar,2013,7
2013-07-04,356.06,estandar,2013,7
2013-07-05,356.48,estandar,2013,7
2013-07-08,356.19,estandar,2013,7
2013-07-09,354.37,estandar,2013,7
2013-07-10,353.64,estandar,2013,7
2013-07-11,352.38,estandar,2013,7
2013-07-12,352.21,estandar,2013,7
2013-07-15,352.84,estandar,2013,7
2013-07-16,357.05,estandar,2013,7
2013-07-17,358.82,estandar,2013,7
2013-07-18,360.35,estandar,2013,7
2013-07-19,361.85,estandar,2013,7
2013-07-22,366.33,estandar,2013,7
2013-07-23,370.08,estandar,2013,7
2013-07-24,372.35,estandar,2013,7
2013-07-25,372.88,estandar,2013,7
2013-07-26,373.45,estandar,2013,7
2013-07-29,377.09,estandar,2013,7
2013-07-30,381.24,estandar,2013,7
2013-07-31,383.32,estandar,2013,7
2013-08-01,384.6,estandar,2013,8
2013-08-02,384.57,estandar,2013,8
2013-08-05,386.19,estandar,2013,8
2013-08-06,387.56,estandar,2013,8
2013-08-07,389.36,estandar,2013,8
2013-08-08,390.2,estandar,2013,8
2013-08-09,390.37,estandar,2013,8
2013-08-12,388.78,estandar,2013,8
2013-08-13,389.06,estandar,2013,8
2013-08-14,388.54,estandar,2013,8
2013-08-15,388.13,estandar,2013,8
2013-08-16,388.12,estandar,2013,8
2013-08-19,388.43,estandar,2013,8
2013-08-20,386.98,estandar,2013,8
2013-08-21,387.31,estandar,2013,8
2013-08-22,386.67,estandar,2013,8
2013-08-23,386.55,estandar,2013,8
2013-08-26,385.8,estandar,2013,8
2013-08-27,383.28,estandar,2013,8
2013-08-28,382.43,estandar,2013,8
2013-08-29,381.8,estandar,2013,8
2013-08-30,379.48,estandar,2013,8
2013-09-02,381.83,estandar,2013,9
2013-09-03,381.33,estandar,2013,9
2013-09-04,379.15,estandar,2013,9
2013-09-05,377.95,estandar,2013,9
2013-09-06,376.51,estandar,2013,9
2013-09-09,374.99,estandar,2013,9
2013-09-10,372.76,estandar,2013,9
2013-09-11,370.62,estandar,2013,9
2013-09-12,370.12,estandar,2013,9
2013-09-13,370.89,estandar,2013,9
2013-09-17,371.86,estandar,2013,9
2013-09-18,373.34,estandar,2013,9
2013-09-19,374.14,estandar,2013,9
2013-09-20,375.65,estandar,2013,9
2013-09-23,375.08,estandar,2013,9
2013-09-24,374.79,estandar,2013,9
2013-09-25,374.4,estandar,2013,9
2013-09-26,374.66,estandar,2013,9
2013-09-27,374.32,estandar,2013,9
2013-09-30,373.24,estandar,2013,9
2013-10-01,373.27,estandar,2013,10
2013-10-02,371.87,estandar,2013,10
2013-10-03,371.51,estandar,2013,10
2013-10-04,371.09,estandar,2013,10
2013-10-07,370.07,estandar,2013,10
2013-10-08,369.73,estandar,2013,10
2013-10-09,368.86,estandar,2013,10
2013-10-10,368.75,estandar,2013,10
2013-10-11,368.61,estandar,2013,10
2013-10-14,367.39,estandar,2013,10
2013-10-15,367.41,estandar,2013,10
2013-10-16,365.98,estandar,2013,10
2013-10-17,364.63,estandar,2013,10
2013-10-18,363.72,estandar,2013,10
2013-10-21,363.48,estandar,2013,10
2013-10-22,362.44,estandar,2013,10
2013-10-23,361.74,estandar,2013,10
2013-10-24,361.04,estandar,2013,10
2013-10-25,360.82,estandar,2013,10
2013-10-28,360.07,estandar,2013,10
2013-10-29,358.41,estandar,2013,10
2013-10-30,356.82,estandar,2013,10
2013-10-31,358.65,estandar,2013,10
2013-11-01,360.24,estandar,2013,11
2013-11-04,362.52,estandar,2013,11
2013-11-05,365.76,estandar,2013,11
2013-11-06,368.19,estandar,2013,11
2013-11-07,368.65,estandar,2013,11
2013-11-08,369.86,estandar,2013,11
2013-11-11,370.42,estandar,2013,11
2013-11-12,371.58,estandar,2013,11
2013-11-13,371.48,estandar,2013,11
2013-11-14,371.5,estandar,2013,11
2013-11-15,371.43,estandar,2013,11
2013-11-19,370.97,estandar,2013,11
2013-11-20,372.1,estandar,2013,11
2013-11-21,373.0,estandar,2013,11
2013-11-22,375.54,estandar,2013,11
2013-11-25,379.9,estandar,2013,11
2013-11-26,381.6,estandar,2013,11
2013-11-27,386.19,estandar,2013,11
2013-11-28,387.58,estandar,2013,11
2013-11-29,388.57,estandar,2013,11
2013-12-02,391.6,estandar,2013,12
2013-12-03,400.86,estandar,2013,12
2013-12-04,406.26,estandar,2013,12
2013-12-05,405.73,estandar,2013,12
2013-12-06,407.97,estandar,2013,12
2013-12-09,408.08,estandar,2013,12
2013-12-10,410.2,estandar,2013,12
2013-12-11,411.31,estandar,2013,12
2013-12-12,411.44,estandar,2013,12
2013-12-13,411.97,estandar,2013,12
2013-12-16,413.24,estandar,2013,12
2013-12-17,412.74,estandar,2013,12
2013-12-18,414.14,estandar,2013,12
2013-12-19,415.66,estandar,2013,12
2013-12-20,415.42,estandar,2013,12
2013-12-23,415.58,estandar,2013,12
2013-12-24,416.65,estandar,2013,12
2013-12-26,416.96,estandar,2013,12
2013-12-27,416.89,estandar,2013,12
2013-12-30,416.45,estandar,2013,12
2013-12-31,416.29,estandar,2013,12
2014-01-02,417.71,estandar,2014,1
2014-01-03,416.24,estandar,2014,1
2014-01-06,417.15,estandar,2014,1
2014-01-07,416.23,estandar,2014,1
2014-01-08,416.6,estandar,2014,1
2014-01-09,417.03,estandar,2014,1
2014-01-10,418.14,estandar,2014,1
2014-01-13,416.72,estandar,2014,1
2014-01-14,415.87,estandar,2014,1
2014-01-15,414.75,estandar,2014,1
2014-01-16,414.86,estandar,2014,1
2014-01-17,416.14,estandar,2014,1
2014-01-20,415.49,estandar,2014,1
2014-01-21,414.75,estandar,2014,1
2014-01-22,412.46,estandar,2014,1
2014-01-23,411.39,estandar,2014,1
2014-01-24,411.54,estandar,2014,1
2014-01-27,409.84,estandar,2014,1
2014-01-28,407.68,estandar,2014,1
2014-01-29,406.68,estandar,2014,1
2014-01-30,406.61,estandar,2014,1
2014-01-31,406.24,estandar,2014,1
2014-02-04,402.48,estandar,2014,2
2014-02-05,398.34,estandar,2014,2
2014-02-06,398.48,estandar,2014,2
2014-02-07,398.18,estandar,2014,2
2014-02-10,397.65,estandar,2014,2
2014-02-11,394.29,estandar,2014,2
2014-02-12,392.15,estandar,2014,2
2014-02-13,389.16,estandar,2014,2
2014-02-14,389.19,estandar,2014,2
2014-02-17,384.93,estandar,2014,2
2014-02-18,380.56,estandar,2014,2
2014-02-19,379.84,estandar,2014,2
2014-02-20,379.45,estandar,2014,2
2014-02-21,377.8,estandar,2014,2
2014-02-24,380.43,estandar,2014,2
2014-02-25,376.65,estandar,2014,2
2014-02-26,374.72,estandar,2014,2
2014-02-27,374.63,estandar,2014,2
2014-02-28,372.5,estandar,2014,2
2014-03-03,372.57,estandar,2014,3
2014-03-04,373.45,estandar,2014,3
2014-03-05,377.76,estandar,2014,3
2014-03-06,375.19,estandar,2014,3
2014-03-07,375.42,estandar,2014,3
2014-03-10,373.96,estandar,2014,3
2014-03-11,374.0,estandar,2014,3
2014-03-12,373.02,estandar,2014,3
2014-03-13,372.35,estandar,2014,3
2014-03-14,371.8,estandar,2014,3
2014-03-18,372.93,estandar,2014,3
2014-03-19,370.73,estandar,2014,3
2014-03-20,370.16,estandar,2014,3
2014-03-21,371.06,estandar,2014,3
2014-03-24,370.96,estandar,2014,3
2014-03-25,369.85,estandar,2014,3
2014-03-26,368.38,estandar,2014,3
2014-03-27,367.45,estandar,2014,3
2014-03-28,367.48,estandar,2014,3
2014-03-31,367.96,estandar,2014,3
2014-04-01,368.73,estandar,2014,4
2014-04-02,368.64,estandar,2014,4
2014-04-03,368.52,estandar,2014,4
2014-04-04,368.35,estandar,2014,4
2014-04-07,368.31,estandar,2014,4
2014-04-08,367.64,estandar,2014,4
2014-04-09,367.43,estandar,2014,4
2014-04-10,367.52,estandar,2014,4
2014-04-11,368.42,estandar,2014,4
2014-04-14,367.53,estandar,2014,4
2014-04-15,367.33,estandar,2014,4
2014-04-16,365.85,estandar,2014,4
2014-04-21,365.74,estandar,2014,4
2014-04-22,364.45,estandar,2014,4
2014-04-23,365.11,estandar,2014,4
2014-04-24,364.85,estandar,2014,4
2014-04-25,364.32,estandar,2014,4
2014-04-28,364.22,estandar,2014,4
2014-04-29,363.31,estandar,2014,4
2014-04-30,363.16,estandar,2014,4
2014-05-02,363.06,estandar,2014,5
2014-05-06,362.5,estandar,2014,5
2014-05-07,362.88,estandar,2014,5
2014-05-08,362.99,estandar,2014,5
2014-05-09,362.56,estandar,2014,5
2014-05-12,363.49,estandar,2014,5
2014-05-13,362.14,estandar,2014,5
2014-05-14,363.14,estandar,2014,5
2014-05-15,365.65,estandar,2014,5
2014-05-16,366.13,estandar,2014,5
2014-05-19,368.64,estandar,2014,5
2014-05-20,374.26,estandar,2014,5
2014-05-21,377.88,estandar,2014,5
2014-05-22,380.18,estandar,2014,5
2014-05-23,382.74,estandar,2014,5
2014-05-26,389.24,estandar,2014,5
2014-05-27,397.63,estandar,2014,5
2014-05-28,402.88,estandar,2014,5
2014-05-29,406.4,estandar,2014,5
2014-05-30,412.12,estandar,2014,5
2014-06-02,414.56,estandar,2014,6
2014-06-03,418.55,estandar,2014,6
2014-06-04,424.29,estandar,2014,6
2014-06-05,425.91,estandar,2014,6
2014-06-06,425.86,estandar,2014,6
2014-06-09,428.35,estandar,2014,6
2014-06-10,427.79,estandar,2014,6
2014-06-11,434.59,estandar,2014,6
2014-06-12,433.61,estandar,2014,6
2014-06-13,436.88,estandar,2014,6
2014-06-16,440.79,estandar,2014,6
2014-06-17,445.72,estandar,2014,6
2014-06-18,445.45,estandar,2014,6
2014-06-19,446.05,estandar,2014,6
2014-06-20,445.82,estandar,2014,6
2014-06-23,448.48,estandar,2014,6
2014-06-24,451.58,estandar,2014,6
2014-06-25,449.96,estandar,2014,6
2014-06-26,449.81,estandar,2014,6
2014-06-27,448.54,estandar,2014,6
2014-06-30,451.22,estandar,2014,6
2014-07-01,449.75,estandar,2014,7
2014-07-02,449.99,estandar,2014,7
2014-07-03,450.64,estandar,2014,7
2014-07-04,452.59,estandar,2014,7
2014-07-07,450.23,estandar,2014,7
2014-07-08,448.11,estandar,2014,7
2014-07-09,448.11,estandar,2014,7
2014-07-10,448.04,estandar,2014,7
2014-07-11,446.88,estandar,2014,7
2014-07-14,446.22,estandar,2014,7
2014-07-15,445.7,estandar,2014,7
2014-07-16,443.13,estandar,2014,7
2014-07-17,446.12,estandar,2014,7
2014-07-18,446.26,estandar,2014,7
2014-07-21,447.76,estandar,2014,7
2014-07-22,448.68,estandar,2014,7
2014-07-23,450.26,estandar,2014,7
2014-07-24,450.87,estandar,2014,7
2014-07-25,450.84,estandar,2014,7
2014-07-28,452.31,estandar,2014,7
2014-07-29,453.42,estandar,2014,7
2014-07-30,455.05,estandar,2014,7
2014-07-31,456.13,estandar,2014,7
2014-08-01,456.07,estandar,2014,8
2014-08-04,455.18,estandar,2014,8
2014-08-05,455.69,estandar,2014,8
2014-08-06,456.45,estandar,2014,8
2014-08-07,456.46,estandar,2014,8
2014-08-08,456.01,estandar,2014,8
2014-08-11,457.28,estandar,2014,8
2014-08-12,458.55,estandar,2014,8
2014-08-13,458.57,estandar,2014,8
2014-08-14,458.05,estandar,2014,8
2014-08-15,458.54,estandar,2014,8
2014-08-18,457.84,estandar,2014,8
2014-08-19,457.87,estandar,2014,8
2014-08-20,455.82,estandar,2014,8
2014-08-21,459.52,estandar,2014,8
2014-08-22,458.88,estandar,2014,8
2014-08-25,459.1,estandar,2014,8
2014-08-26,459.59,estandar,2014,8
2014-08-27,460.06,estandar,2014,8
2014-08-28,460.12,estandar,2014,8
2014-08-29,460.57,estandar,2014,8
2014-09-01,461.04,estandar,2014,9
2014-09-02,461.47,estandar,2014,9
2014-09-03,463.39,estandar,2014,9
2014-09-04,463.46,estandar,2014,9
2014-09-05,463.26,estandar,2014,9
2014-09-08,463.97,estandar,2014,9
2014-09-09,464.94,estandar,2014,9
2014-09-10,464.34,estandar,2014,9
2014-09-11,464.24,estandar,2014,9
2014-09-12,464.24,estandar,2014,9
2014-09-15,463.24,estandar,2014,9
2014-09-17,464.93,estandar,2014,9
2014-09-18,465.48,estandar,2014,9
2014-09-19,465.44,estandar,2014,9
2014-09-22,467.1,estandar,2014,9
2014-09-23,469.97,estandar,2014,9
2014-09-24,472.19,estandar,2014,9
2014-09-25,473.71,estandar,2014,9
2014-09-26,474.31,estandar,2014,9
2014-09-29,476.49,estandar,2014,9
2014-09-30,477.35,estandar,2014,9
2014-10-01,478.5,estandar,2014,10
2014-10-02,478.92,estandar,2014,10
2014-10-03,479.0,estandar,2014,10
2014-10-06,478.66,estandar,2014,10
2014-10-07,479.89,estandar,2014,10
2014-10-08,480.74,estandar,2014,10
2014-10-09,480.61,estandar,2014,10
2014-10-10,479.99,estandar,2014,10
2014-10-13,479.3,estandar,2014,10
2014-10-14,479.8,estandar,2014,10
2014-10-15,478.98,estandar,2014,10
2014-10-16,478.29,estandar,2014,10
2014-10-17,478.72,estandar,2014,10
2014-10-20,477.76,estandar,2014,10
2014-10-21,476.52,estandar,2014,10
2014-10-22,475.62,estandar,2014,10
2014-10-23,474.73,estandar,2014,10
2014-10-24,474.39,estandar,2014,10
2014-10-27,473.04,estandar,2014,10
2014-10-28,472.09,estandar,2014,10
2014-10-29,471.74,estandar,2014,10
2014-10-30,471.62,estandar,2014,10
2014-10-31,471.5,estandar,2014,10
2014-11-03,470.65,estandar,2014,11
2014-11-04,469.28,estandar,2014,11
2014-11-05,469.44,estandar,2014,11
2014-11-06,469.29,estandar,2014,11
2014-11-07,468.77,estandar,2014,11
2014-11-10,468.42,estandar,2014,11
2014-11-11,467.63,estandar,2014,11
2014-11-12,466.88,estandar,2014,11
2014-11-13,465.71,estandar,2014,11
2014-11-14,465.11,estandar,2014,11
2014-11-18,463.1,estandar,2014,11
2014-11-19,460.51,estandar,2014,11
2014-11-20,460.43,estandar,2014,11
2014-11-21,458.92,estandar,2014,11
2014-11-24,458.39,estandar,2014,11
2014-11-25,457.68,estandar,2014,11
2014-11-26,457.56,estandar,2014,11
2014-11-27,457.2,estandar,2014,11
2014-11-28,457.45,estandar,2014,11
2014-12-01,456.04,estandar,2014,12
2014-12-02,454.84,estandar,2014,12
2014-12-03,453.27,estandar,2014,12
2014-12-04,453.47,estandar,2014,12
2014-12-05,452.29,estandar,2014,12
2014-12-08,451.48,estandar,2014,12
2014-12-09,451.4,estandar,2014,12
2014-12-10,451.0,estandar,2014,12
2014-12-11,450.05,estandar,2014,12
2014-12-12,448.55,estandar,2014,12
2014-12-15,446.65,estandar,2014,12
2014-12-16,445.24,estandar,2014,12
2014-12-17,443.14,estandar,2014,12
2014-12-18,441.97,estandar,2014,12
2014-12-19,439.65,estandar,2014,12
2014-12-22,437.6,estandar,2014,12
2014-12-23,437.11,estandar,2014,12
2014-12-24,436.97,estandar,2014,12
2014-12-26,437.21,estandar,2014,12
2014-12-29,435.95,estandar,2014,12
2014-12-30,434.68,estandar,2014,12
2014-12-31,434.21,estandar,2014,12
2015-01-02,435.3,estandar,2015,1
2015-01-05,433.67,estandar,2015,1
2015-01-06,433.04,estandar,2015,1
2015-01-07,432.46,estandar,2015,1
2015-01-08,432.81,estandar,2015,1
2015-01-09,432.94,estandar,2015,1
2015-01-12,431.38,estandar,2015,1
2015-01-13,429.76,estandar,2015,1
2015-01-14,427.19,estandar,2015,1
2015-01-15,426.67,estandar,2015,1
2015-01-16,426.43,estandar,2015,1
2015-01-19,426.34,estandar,2015,1
2015-01-20,424.9,estandar,2015,1
2015-01-21,426.27,estandar,2015,1
2015-01-22,426.45,estandar,2015,1
2015-01-23,426.23,estandar,2015,1
2015-01-26,425.99,estandar,2015,1
2015-01-27,426.5,estandar,2015,1
2015-01-28,424.25,estandar,2015,1
2015-01-29,424.4,estandar,2015,1
2015-01-30,424.62,estandar,2015,1
2015-02-03,423.1,estandar,2015,2
2015-02-04,423.1,estandar,2015,2
2015-02-05,422.71,estandar,2015,2
2015-02-06,421.14,estandar,2015,2
2015-02-09,421.49,estandar,2015,2
2015-02-10,420.88,estandar,2015,2
2015-02-11,420.04,estandar,2015,2
2015-02-12,419.64,estandar,2015,2
2015-02-13,418.89,estandar,2015,2
2015-02-16,418.42,estandar,2015,2
2015-02-17,416.8,estandar,2015,2
2015-02-18,417.22,estandar,2015,2
2015-02-19,417.13,estandar,2015,2
2015-02-20,416.61,estandar,2015,2
2015-02-23,416.78,estandar,2015,2
2015-02-24,416.69,estandar,2015,2
2015-02-25,416.28,estandar,2015,2
2015-02-26,415.84,estandar,2015,2
2015-02-27,415.47,estandar,2015,2
2015-03-02,415.12,estandar,2015,3
2015-03-03,414.21,estandar,2015,3
2015-03-04,413.58,estandar,2015,3
2015-03-05,413.5,estandar,2015,3
2015-03-06,413.81,estandar,2015,3
2015-03-09,413.25,estandar,2015,3
2015-03-10,413.29,estandar,2015,3
2015-03-11,413.2,estandar,2015,3
2015-03-12,412.97,estandar,2015,3
2015-03-13,412.09,estandar,2015,3
2015-03-17,411.46,estandar,2015,3
2015-03-18,410.24,estandar,2015,3
2015-03-19,409.4,estandar,2015,3
2015-03-20,409.54,estandar,2015,3
2015-03-23,409.27,estandar,2015,3
2015-03-24,408.93,estandar,2015,3
2015-03-25,409.99,estandar,2015,3
2015-03-26,411.0,estandar,2015,3
2015-03-27,411.38,estandar,2015,3
2015-03-30,411.12,estandar,2015,3
2015-03-31,412.86,estandar,2015,3
2015-04-01,414.67,estandar,2015,4
2015-04-06,414.3,estandar,2015,4
2015-04-07,414.28,estandar,2015,4
2015-04-08,414.67,estandar,2015,4
2015-04-09,414.89,estandar,2015,4
2015-04-10,414.39,estandar,2015,4
2015-04-13,415.13,estandar,2015,4
2015-04-14,414.85,estandar,2015,4
2015-04-15,415.34,estandar,2015,4
2015-04-16,415.38,estandar,2015,4
2015-04-17,414.69,estandar,2015,4
2015-04-20,414.53,estandar,2015,4
2015-04-21,414.64,estandar,2015,4
2015-04-22,414.66,estandar,2015,4
2015-04-23,414.12,estandar,2015,4
2015-04-24,413.53,estandar,2015,4
2015-04-27,413.33,estandar,2015,4
2015-04-28,413.54,estandar,2015,4
2015-04-29,414.03,estandar,2015,4
2015-04-30,414.03,estandar,2015,4
2015-05-04,413.88,estandar,2015,5
2015-05-06,413.43,estandar,2015,5
2015-05-07,412.8,estandar,2015,5
2015-05-08,413.03,estandar,2015,5
2015-05-11,413.11,estandar,2015,5
2015-05-12,412.65,estandar,2015,5
2015-05-13,412.44,estandar,2015,5
2015-05-14,412.0,estandar,2015,5
2015-05-15,412.04,estandar,2015,5
2015-05-18,412.04,estandar,2015,5
2015-05-19,411.86,estandar,2015,5
2015-05-20,411.77,estandar,2015,5
2015-05-21,412.15,estandar,2015,5
2015-05-22,412.66,estandar,2015,5
2015-05-25,414.01,estandar,2015,5
2015-05-26,415.81,estandar,2015,5
2015-05-27,417.23,estandar,2015,5
2015-05-28,417.49,estandar,2015,5
2015-05-29,420.09,estandar,2015,5
2015-06-01,423.02,estandar,2015,6
2015-06-02,426.36,estandar,2015,6
2015-06-03,431.11,estandar,2015,6
2015-06-04,432.11,estandar,2015,6
2015-06-05,434.14,estandar,2015,6
2015-06-08,439.7,estandar,2015,6
2015-06-09,444.39,estandar,2015,6
2015-06-10,453.61,estandar,2015,6
2015-06-11,455.87,estandar,2015,6
2015-06-12,459.64,estandar,2015,6
2015-06-15,462.04,estandar,2015,6
2015-06-16,466.26,estandar,2015,6
2015-06-17,473.45,estandar,2015,6
2015-06-18,473.99,estandar,2015,6
2015-06-19,474.95,estandar,2015,6
2015-06-22,475.35,estandar,2015,6
2015-06-23,475.66,estandar,2015,6
2015-06-24,475.29,estandar,2015,6
2015-06-25,475.96,estandar,2015,6
2015-06-26,475.86,estandar,2015,6
2015-06-29,477.7,estandar,2015,6
2015-06-30,478.1,estandar,2015,6
2015-07-01,478.52,estandar,2015,7
2015-07-02,478.07,estandar,2015,7
2015-07-03,478.21,estandar,2015,7
2015-07-06,477.99,estandar,2015,7
2015-07-07,476.51,estandar,2015,7
2015-07-08,477.08,estandar,2015,7
2015-07-09,476.67,estandar,2015,7
2015-07-10,477.33,estandar,2015,7
2015-07-13,476.03,estandar,2015,7
2015-07-14,476.39,estandar,2015,7
2015-07-15,475.84,estandar,2015,7
2015-07-16,475.47,estandar,2015,7
2015-07-17,475.22,estandar,2015,7
2015-07-20,475.52,estandar,2015,7
2015-07-21,476.24,estandar,2015,7
2015-07-22,476.55,estandar,2015,7
2015-07-23,475.94,estandar,2015,7
2015-07-24,476.29,estandar,2015,7
2015-07-27,476.24,estandar,2015,7
2015-07-28,475.9,estandar,2015,7
2015-07-29,476.88,estandar,2015,7
2015-07-30,477.37,estandar,2015,7
2015-07-31,478.05,estandar,2015,7
2015-08-03,477.65,estandar,2015,8
2015-08-04,478.16,estandar,2015,8
2015-08-05,477.81,estandar,2015,8
2015-08-06,478.51,estandar,2015,8
2015-08-07,478.24,estandar,2015,8
2015-08-10,479.28,estandar,2015,8
2015-08-11,480.07,estandar,2015,8
2015-08-12,480.87,estandar,2015,8
2015-08-13,481.42,estandar,2015,8
2015-08-14,481.33,estandar,2015,8
2015-08-17,483.31,estandar,2015,8
2015-08-18,485.37,estandar,2015,8
2015-08-19,486.24,estandar,2015,8
2015-08-20,487.4,estandar,2015,8
2015-08-21,489.3,estandar,2015,8
2015-08-24,492.01,estandar,2015,8
2015-08-25,495.9,estandar,2015,8
2015-08-26,503.58,estandar,2015,8
2015-08-27,504.63,estandar,2015,8
2015-08-28,509.02,estandar,2015,8
2015-08-31,512.57,estandar,2015,8
2015-09-01,524.33,estandar,2015,9
2015-09-02,534.97,estandar,2015,9
2015-09-03,537.23,estandar,2015,9
2015-09-04,541.77,estandar,2015,9
2015-09-07,554.04,estandar,2015,9
